minutes,name,location
12:06,Michael Huerta,fruit
12:06,Melissa Dennis,entrance
12:06,Daniel Peterson,entrance
12:07,Jodi Fischer,fruit
12:07,Edward Ramos,drinks
12:07,Sandra Palmer,drinks
12:07,Meghan Brown,dairy
12:07,Michael Jones,dairy
12:07,Jack Howard,spices
12:07,Michael Huerta,dairy
12:07,Melissa Dennis,dairy
12:07,Daniel Peterson,dairy
12:07,Jason Woodard,entrance
12:08,Jodi Fischer,fruit
12:08,Edward Ramos,drinks
12:08,Sandra Palmer,drinks
12:08,Meghan Brown,dairy
12:08,Michael Jones,dairy
12:08,Jack Howard,fruit
12:08,Michael Huerta,dairy
12:08,Melissa Dennis,dairy
12:08,Daniel Peterson,checkout
12:08,Jason Woodard,dairy
12:09,Jodi Fischer,fruit
12:09,Edward Ramos,drinks
12:09,Sandra Palmer,spices
12:09,Meghan Brown,dairy
12:09,Michael Jones,dairy
12:09,Jack Howard,dairy
12:09,Michael Huerta,dairy
12:09,Melissa Dennis,drinks
12:09,Jason Woodard,dairy
12:09,Aimee Dominguez,entrance
12:10,Jodi Fischer,fruit
12:10,Edward Ramos,drinks
12:10,Sandra Palmer,drinks
12:10,Meghan Brown,dairy
12:10,Michael Jones,dairy
12:10,Jack Howard,checkout
12:10,Michael Huerta,dairy
12:10,Melissa Dennis,spices
12:10,Jason Woodard,dairy
12:10,Aimee Dominguez,spices
12:11,Jodi Fischer,drinks
12:11,Edward Ramos,drinks
12:11,Sandra Palmer,checkout
12:11,Meghan Brown,spices
12:11,Michael Jones,dairy
12:11,Michael Huerta,dairy
12:11,Melissa Dennis,fruit
12:11,Jason Woodard,dairy
12:11,Aimee Dominguez,spices
12:12,Jodi Fischer,drinks
12:12,Edward Ramos,spices
12:12,Meghan Brown,spices
12:12,Michael Jones,dairy
12:12,Michael Huerta,dairy
12:12,Melissa Dennis,dairy
12:12,Jason Woodard,spices
12:12,Aimee Dominguez,spices
12:12,Stephen Perez,entrance
12:13,Jodi Fischer,drinks
12:13,Edward Ramos,spices
12:13,Meghan Brown,spices
12:13,Michael Jones,spices
12:13,Michael Huerta,drinks
12:13,Melissa Dennis,checkout
12:13,Jason Woodard,spices
12:13,Aimee Dominguez,spices
12:13,Stephen Perez,fruit
12:13,Janice Parker,entrance
12:14,Jodi Fischer,fruit
12:14,Edward Ramos,drinks
12:14,Meghan Brown,dairy
12:14,Michael Jones,spices
12:14,Michael Huerta,checkout
12:14,Jason Woodard,checkout
12:14,Aimee Dominguez,dairy
12:14,Stephen Perez,fruit
12:14,Janice Parker,fruit
12:14,William Marquez,entrance
12:15,Jodi Fischer,fruit
12:15,Edward Ramos,spices
12:15,Meghan Brown,dairy
12:15,Michael Jones,spices
12:15,Aimee Dominguez,dairy
12:15,Stephen Perez,drinks
12:15,Janice Parker,checkout
12:15,William Marquez,dairy
12:15,Richard Wong,entrance
12:15,Holly Ramirez,entrance
12:16,Jodi Fischer,fruit
12:16,Edward Ramos,spices
12:16,Meghan Brown,dairy
12:16,Michael Jones,dairy
12:16,Aimee Dominguez,dairy
12:16,Stephen Perez,drinks
12:16,William Marquez,dairy
12:16,Richard Wong,fruit
12:16,Holly Ramirez,dairy
12:16,Justin Williams,entrance
12:17,Jodi Fischer,fruit
12:17,Edward Ramos,spices
12:17,Meghan Brown,checkout
12:17,Michael Jones,checkout
12:17,Aimee Dominguez,dairy
12:17,Stephen Perez,checkout
12:17,William Marquez,dairy
12:17,Richard Wong,fruit
12:17,Holly Ramirez,dairy
12:17,Justin Williams,drinks
12:17,Sandra Hampton,entrance
12:18,Jodi Fischer,dairy
12:18,Edward Ramos,spices
12:18,Aimee Dominguez,dairy
12:18,William Marquez,drinks
12:18,Richard Wong,spices
12:18,Holly Ramirez,dairy
12:18,Justin Williams,drinks
12:18,Sandra Hampton,fruit
12:18,Joshua Pierce,entrance
12:18,Joseph Reynolds DDS,entrance
12:19,Jodi Fischer,fruit
12:19,Edward Ramos,spices
12:19,Aimee Dominguez,fruit
12:19,William Marquez,checkout
12:19,Richard Wong,dairy
12:19,Holly Ramirez,checkout
12:19,Justin Williams,drinks
12:19,Sandra Hampton,fruit
12:19,Joshua Pierce,fruit
12:19,Joseph Reynolds DDS,fruit
12:20,Jodi Fischer,fruit
12:20,Edward Ramos,fruit
12:20,Aimee Dominguez,fruit
12:20,Richard Wong,fruit
12:20,Justin Williams,drinks
12:20,Sandra Hampton,fruit
12:20,Joshua Pierce,fruit
12:20,Joseph Reynolds DDS,checkout
12:21,Jodi Fischer,checkout
12:21,Edward Ramos,fruit
12:21,Aimee Dominguez,spices
12:21,Richard Wong,fruit
12:21,Justin Williams,fruit
12:21,Sandra Hampton,drinks
12:21,Joshua Pierce,dairy
12:22,Edward Ramos,fruit
12:22,Aimee Dominguez,spices
12:22,Richard Wong,spices
12:22,Justin Williams,checkout
12:22,Sandra Hampton,checkout
12:22,Joshua Pierce,dairy
12:22,Sandra Wright,entrance
12:23,Edward Ramos,spices
12:23,Aimee Dominguez,drinks
12:23,Richard Wong,spices
12:23,Joshua Pierce,dairy
12:23,Sandra Wright,fruit
12:23,Cynthia Ward,entrance
12:24,Edward Ramos,spices
12:24,Aimee Dominguez,fruit
12:24,Richard Wong,fruit
12:24,Joshua Pierce,dairy
12:24,Sandra Wright,fruit
12:24,Cynthia Ward,fruit
12:24,Matthew Fritz,entrance
12:25,Edward Ramos,checkout
12:25,Aimee Dominguez,checkout
12:25,Richard Wong,fruit
12:25,Joshua Pierce,dairy
12:25,Sandra Wright,dairy
12:25,Cynthia Ward,checkout
12:25,Matthew Fritz,dairy
12:25,Kayla Flores,entrance
12:25,Vanessa Evans,entrance
12:26,Richard Wong,fruit
12:26,Joshua Pierce,dairy
12:26,Sandra Wright,dairy
12:26,Matthew Fritz,dairy
12:26,Kayla Flores,dairy
12:26,Vanessa Evans,dairy
12:26,Mr. Joseph Patterson,entrance
12:26,Tiffany Parker,entrance
12:27,Richard Wong,checkout
12:27,Joshua Pierce,fruit
12:27,Sandra Wright,dairy
12:27,Matthew Fritz,checkout
12:27,Kayla Flores,dairy
12:27,Vanessa Evans,dairy
12:27,Mr. Joseph Patterson,fruit
12:27,Tiffany Parker,fruit
12:28,Joshua Pierce,fruit
12:28,Sandra Wright,fruit
12:28,Kayla Flores,checkout
12:28,Vanessa Evans,spices
12:28,Mr. Joseph Patterson,fruit
12:28,Tiffany Parker,dairy
12:28,Andrew Adams,entrance
12:29,Joshua Pierce,checkout
12:29,Sandra Wright,fruit
12:29,Vanessa Evans,spices
12:29,Mr. Joseph Patterson,fruit
12:29,Tiffany Parker,drinks
12:29,Andrew Adams,drinks
12:30,Sandra Wright,checkout
12:30,Vanessa Evans,checkout
12:30,Mr. Joseph Patterson,dairy
12:30,Tiffany Parker,drinks
12:30,Andrew Adams,drinks
12:31,Mr. Joseph Patterson,spices
12:31,Tiffany Parker,checkout
12:31,Andrew Adams,checkout
12:32,Mr. Joseph Patterson,spices
12:32,Carlos Harris,entrance
12:33,Mr. Joseph Patterson,drinks
12:33,Carlos Harris,fruit
12:34,Mr. Joseph Patterson,drinks
12:34,Carlos Harris,checkout
12:34,Jon Johnson,entrance
12:34,Gregory Mckinney,entrance
12:35,Mr. Joseph Patterson,drinks
12:35,Jon Johnson,fruit
12:35,Gregory Mckinney,drinks
12:35,Amanda Johnson,entrance
12:35,David Howard,entrance
12:36,Mr. Joseph Patterson,spices
12:36,Jon Johnson,drinks
12:36,Gregory Mckinney,drinks
12:36,Amanda Johnson,dairy
12:36,David Howard,dairy
12:37,Mr. Joseph Patterson,dairy
12:37,Jon Johnson,drinks
12:37,Gregory Mckinney,drinks
12:37,Amanda Johnson,dairy
12:37,David Howard,dairy
12:37,John Gilbert,entrance
12:38,Mr. Joseph Patterson,dairy
12:38,Jon Johnson,fruit
12:38,Gregory Mckinney,drinks
12:38,Amanda Johnson,fruit
12:38,David Howard,dairy
12:38,John Gilbert,drinks
12:38,Elijah Young,entrance
12:39,Mr. Joseph Patterson,drinks
12:39,Jon Johnson,fruit
12:39,Gregory Mckinney,fruit
12:39,Amanda Johnson,checkout
12:39,David Howard,dairy
12:39,John Gilbert,checkout
12:39,Elijah Young,fruit
12:39,Maria Mcfarland,entrance
12:40,Mr. Joseph Patterson,drinks
12:40,Jon Johnson,fruit
12:40,Gregory Mckinney,dairy
12:40,David Howard,dairy
12:40,Elijah Young,fruit
12:40,Maria Mcfarland,spices
12:40,Mr. Richard Wells DDS,entrance
12:40,Marcus Jones,entrance
12:41,Mr. Joseph Patterson,drinks
12:41,Jon Johnson,fruit
12:41,Gregory Mckinney,dairy
12:41,David Howard,dairy
12:41,Elijah Young,checkout
12:41,Maria Mcfarland,spices
12:41,Mr. Richard Wells DDS,fruit
12:41,Marcus Jones,fruit
12:41,Jeffrey Ibarra,entrance
12:42,Mr. Joseph Patterson,drinks
12:42,Jon Johnson,dairy
12:42,Gregory Mckinney,dairy
12:42,David Howard,dairy
12:42,Maria Mcfarland,spices
12:42,Mr. Richard Wells DDS,fruit
12:42,Marcus Jones,drinks
12:42,Jeffrey Ibarra,fruit
12:43,Mr. Joseph Patterson,drinks
12:43,Jon Johnson,dairy
12:43,Gregory Mckinney,dairy
12:43,David Howard,dairy
12:43,Maria Mcfarland,dairy
12:43,Mr. Richard Wells DDS,checkout
12:43,Marcus Jones,fruit
12:43,Jeffrey Ibarra,fruit
12:43,Austin Padilla,entrance
12:43,Cynthia Sanders,entrance
12:44,Mr. Joseph Patterson,drinks
12:44,Jon Johnson,dairy
12:44,Gregory Mckinney,dairy
12:44,David Howard,dairy
12:44,Maria Mcfarland,dairy
12:44,Marcus Jones,fruit
12:44,Jeffrey Ibarra,dairy
12:44,Austin Padilla,fruit
12:44,Cynthia Sanders,spices
12:45,Mr. Joseph Patterson,drinks
12:45,Jon Johnson,dairy
12:45,Gregory Mckinney,dairy
12:45,David Howard,dairy
12:45,Maria Mcfarland,dairy
12:45,Marcus Jones,fruit
12:45,Jeffrey Ibarra,dairy
12:45,Austin Padilla,checkout
12:45,Cynthia Sanders,spices
12:45,Yvonne Vincent,entrance
12:45,Brittany Serrano,entrance
12:46,Mr. Joseph Patterson,spices
12:46,Jon Johnson,dairy
12:46,Gregory Mckinney,spices
12:46,David Howard,dairy
12:46,Maria Mcfarland,dairy
12:46,Marcus Jones,checkout
12:46,Jeffrey Ibarra,dairy
12:46,Cynthia Sanders,drinks
12:46,Yvonne Vincent,spices
12:46,Brittany Serrano,dairy
12:47,Mr. Joseph Patterson,checkout
12:47,Jon Johnson,dairy
12:47,Gregory Mckinney,checkout
12:47,David Howard,dairy
12:47,Maria Mcfarland,dairy
12:47,Jeffrey Ibarra,dairy
12:47,Cynthia Sanders,checkout
12:47,Yvonne Vincent,spices
12:47,Brittany Serrano,dairy
12:47,Larry Smith,entrance
12:47,Rachel Barajas,entrance
12:48,Jon Johnson,checkout
12:48,David Howard,dairy
12:48,Maria Mcfarland,dairy
12:48,Jeffrey Ibarra,checkout
12:48,Yvonne Vincent,dairy
12:48,Brittany Serrano,spices
12:48,Larry Smith,fruit
12:48,Rachel Barajas,spices
12:49,David Howard,dairy
12:49,Maria Mcfarland,dairy
12:49,Yvonne Vincent,spices
12:49,Brittany Serrano,spices
12:49,Larry Smith,fruit
12:49,Rachel Barajas,dairy
12:50,David Howard,dairy
12:50,Maria Mcfarland,dairy
12:50,Yvonne Vincent,spices
12:50,Brittany Serrano,dairy
12:50,Larry Smith,fruit
12:50,Rachel Barajas,dairy
12:50,Natalie Leblanc,entrance
12:51,David Howard,dairy
12:51,Maria Mcfarland,dairy
12:51,Yvonne Vincent,dairy
12:51,Brittany Serrano,fruit
12:51,Larry Smith,checkout
12:51,Rachel Barajas,dairy
12:51,Natalie Leblanc,drinks
12:51,Joseph Wright,entrance
12:51,Kathleen Carr,entrance
12:52,David Howard,drinks
12:52,Maria Mcfarland,dairy
12:52,Yvonne Vincent,fruit
12:52,Brittany Serrano,fruit
12:52,Rachel Barajas,dairy
12:52,Natalie Leblanc,checkout
12:52,Joseph Wright,drinks
12:52,Kathleen Carr,spices
12:52,Julia Weaver,entrance
12:53,David Howard,checkout
12:53,Maria Mcfarland,dairy
12:53,Yvonne Vincent,checkout
12:53,Brittany Serrano,fruit
12:53,Rachel Barajas,dairy
12:53,Joseph Wright,drinks
12:53,Kathleen Carr,drinks
12:53,Julia Weaver,fruit
12:53,Casey Gates,entrance
12:54,Maria Mcfarland,drinks
12:54,Brittany Serrano,dairy
12:54,Rachel Barajas,dairy
12:54,Joseph Wright,spices
12:54,Kathleen Carr,fruit
12:54,Julia Weaver,dairy
12:54,Casey Gates,dairy
12:55,Maria Mcfarland,checkout
12:55,Brittany Serrano,dairy
12:55,Rachel Barajas,dairy
12:55,Joseph Wright,spices
12:55,Kathleen Carr,fruit
12:55,Julia Weaver,dairy
12:55,Casey Gates,fruit
12:55,Sharon Martinez,entrance
12:55,Deborah Ramos,entrance
12:56,Brittany Serrano,dairy
12:56,Rachel Barajas,dairy
12:56,Joseph Wright,checkout
12:56,Kathleen Carr,fruit
12:56,Julia Weaver,dairy
12:56,Casey Gates,fruit
12:56,Sharon Martinez,spices
12:56,Deborah Ramos,fruit
12:56,Sarah Bell,entrance
12:57,Brittany Serrano,fruit
12:57,Rachel Barajas,dairy
12:57,Kathleen Carr,spices
12:57,Julia Weaver,spices
12:57,Casey Gates,fruit
12:57,Sharon Martinez,spices
12:57,Deborah Ramos,checkout
12:57,Sarah Bell,spices
12:57,Deanna Mcfarland,entrance
12:58,Brittany Serrano,fruit
12:58,Rachel Barajas,dairy
12:58,Kathleen Carr,spices
12:58,Julia Weaver,spices
12:58,Casey Gates,fruit
12:58,Sharon Martinez,spices
12:58,Sarah Bell,checkout
12:58,Deanna Mcfarland,dairy
12:58,Ellen Black,entrance
12:58,Ashley Taylor,entrance
12:59,Brittany Serrano,fruit
12:59,Rachel Barajas,fruit
12:59,Kathleen Carr,dairy
12:59,Julia Weaver,spices
12:59,Casey Gates,fruit
12:59,Sharon Martinez,spices
12:59,Deanna Mcfarland,dairy
12:59,Ellen Black,dairy
12:59,Ashley Taylor,fruit
12:59,Jesus Hernandez,entrance
13:00,Brittany Serrano,checkout
13:00,Rachel Barajas,fruit
13:00,Kathleen Carr,dairy
13:00,Julia Weaver,dairy
13:00,Casey Gates,fruit
13:00,Sharon Martinez,spices
13:00,Deanna Mcfarland,dairy
13:00,Ellen Black,checkout
13:00,Ashley Taylor,checkout
13:00,Jesus Hernandez,spices
13:00,Alexandra Nelson,entrance
13:00,Jack Chavez,entrance
13:01,Rachel Barajas,fruit
13:01,Kathleen Carr,dairy
13:01,Julia Weaver,dairy
13:01,Casey Gates,fruit
13:01,Sharon Martinez,drinks
13:01,Deanna Mcfarland,dairy
13:01,Jesus Hernandez,drinks
13:01,Alexandra Nelson,fruit
13:01,Jack Chavez,dairy
13:01,Timothy Martin,entrance
13:01,Robert Davis,entrance
13:02,Rachel Barajas,checkout
13:02,Kathleen Carr,dairy
13:02,Julia Weaver,dairy
13:02,Casey Gates,fruit
13:02,Sharon Martinez,drinks
13:02,Deanna Mcfarland,dairy
13:02,Jesus Hernandez,spices
13:02,Alexandra Nelson,dairy
13:02,Jack Chavez,dairy
13:02,Timothy Martin,dairy
13:02,Robert Davis,spices
13:02,Ashley Richards,entrance
13:03,Kathleen Carr,dairy
13:03,Julia Weaver,dairy
13:03,Casey Gates,checkout
13:03,Sharon Martinez,drinks
13:03,Deanna Mcfarland,dairy
13:03,Jesus Hernandez,checkout
13:03,Alexandra Nelson,fruit
13:03,Jack Chavez,dairy
13:03,Timothy Martin,dairy
13:03,Robert Davis,spices
13:03,Ashley Richards,fruit
13:04,Kathleen Carr,drinks
13:04,Julia Weaver,dairy
13:04,Sharon Martinez,drinks
13:04,Deanna Mcfarland,dairy
13:04,Alexandra Nelson,dairy
13:04,Jack Chavez,dairy
13:04,Timothy Martin,dairy
13:04,Robert Davis,spices
13:04,Ashley Richards,fruit
13:04,Joseph Rangel,entrance
13:05,Kathleen Carr,drinks
13:05,Julia Weaver,dairy
13:05,Sharon Martinez,drinks
13:05,Deanna Mcfarland,dairy
13:05,Alexandra Nelson,spices
13:05,Jack Chavez,spices
13:05,Timothy Martin,dairy
13:05,Robert Davis,dairy
13:05,Ashley Richards,fruit
13:05,Joseph Rangel,drinks
13:05,Robert George,entrance
13:06,Kathleen Carr,spices
13:06,Julia Weaver,dairy
13:06,Sharon Martinez,drinks
13:06,Deanna Mcfarland,dairy
13:06,Alexandra Nelson,checkout
13:06,Jack Chavez,spices
13:06,Timothy Martin,dairy
13:06,Robert Davis,fruit
13:06,Ashley Richards,fruit
13:06,Joseph Rangel,drinks
13:06,Robert George,dairy
13:06,Brian Farmer,entrance
13:07,Kathleen Carr,spices
13:07,Julia Weaver,dairy
13:07,Sharon Martinez,checkout
13:07,Deanna Mcfarland,dairy
13:07,Jack Chavez,dairy
13:07,Timothy Martin,checkout
13:07,Robert Davis,dairy
13:07,Ashley Richards,fruit
13:07,Joseph Rangel,drinks
13:07,Robert George,dairy
13:07,Brian Farmer,fruit
13:08,Kathleen Carr,fruit
13:08,Julia Weaver,dairy
13:08,Deanna Mcfarland,dairy
13:08,Jack Chavez,dairy
13:08,Robert Davis,dairy
13:08,Ashley Richards,fruit
13:08,Joseph Rangel,drinks
13:08,Robert George,dairy
13:08,Brian Farmer,fruit
13:08,Peter Hodge,entrance
13:08,Elizabeth Morales,entrance
13:09,Kathleen Carr,fruit
13:09,Julia Weaver,dairy
13:09,Deanna Mcfarland,checkout
13:09,Jack Chavez,dairy
13:09,Robert Davis,dairy
13:09,Ashley Richards,fruit
13:09,Joseph Rangel,spices
13:09,Robert George,dairy
13:09,Brian Farmer,fruit
13:09,Peter Hodge,spices
13:09,Elizabeth Morales,dairy
13:10,Kathleen Carr,fruit
13:10,Julia Weaver,dairy
13:10,Jack Chavez,checkout
13:10,Robert Davis,dairy
13:10,Ashley Richards,fruit
13:10,Joseph Rangel,checkout
13:10,Robert George,checkout
13:10,Brian Farmer,spices
13:10,Peter Hodge,checkout
13:10,Elizabeth Morales,checkout
13:10,Garrett Brown,entrance
13:11,Kathleen Carr,fruit
13:11,Julia Weaver,checkout
13:11,Robert Davis,fruit
13:11,Ashley Richards,fruit
13:11,Brian Farmer,drinks
13:11,Garrett Brown,dairy
13:11,Audrey Clay,entrance
13:11,Timothy Miranda,entrance
13:12,Kathleen Carr,dairy
13:12,Robert Davis,fruit
13:12,Ashley Richards,checkout
13:12,Brian Farmer,drinks
13:12,Garrett Brown,dairy
13:12,Audrey Clay,drinks
13:12,Timothy Miranda,drinks
13:12,Todd Jones,entrance
13:12,Caitlyn Porter,entrance
13:13,Kathleen Carr,dairy
13:13,Robert Davis,fruit
13:13,Brian Farmer,drinks
13:13,Garrett Brown,dairy
13:13,Audrey Clay,drinks
13:13,Timothy Miranda,checkout
13:13,Todd Jones,dairy
13:13,Caitlyn Porter,spices
13:13,Catherine Thompson,entrance
13:13,Robert Waller,entrance
13:14,Kathleen Carr,dairy
13:14,Robert Davis,spices
13:14,Brian Farmer,drinks
13:14,Garrett Brown,dairy
13:14,Audrey Clay,drinks
13:14,Todd Jones,dairy
13:14,Caitlyn Porter,drinks
13:14,Catherine Thompson,fruit
13:14,Robert Waller,dairy
13:15,Kathleen Carr,dairy
13:15,Robert Davis,dairy
13:15,Brian Farmer,checkout
13:15,Garrett Brown,spices
13:15,Audrey Clay,checkout
13:15,Todd Jones,spices
13:15,Caitlyn Porter,drinks
13:15,Catherine Thompson,checkout
13:15,Robert Waller,dairy
13:16,Kathleen Carr,dairy
13:16,Robert Davis,dairy
13:16,Garrett Brown,fruit
13:16,Todd Jones,spices
13:16,Caitlyn Porter,drinks
13:16,Robert Waller,dairy
13:17,Kathleen Carr,dairy
13:17,Robert Davis,fruit
13:17,Garrett Brown,fruit
13:17,Todd Jones,dairy
13:17,Caitlyn Porter,checkout
13:17,Robert Waller,drinks
13:18,Kathleen Carr,dairy
13:18,Robert Davis,fruit
13:18,Garrett Brown,checkout
13:18,Todd Jones,dairy
13:18,Robert Waller,fruit
13:19,Kathleen Carr,dairy
13:19,Robert Davis,fruit
13:19,Todd Jones,checkout
13:19,Robert Waller,checkout
13:20,Kathleen Carr,spices
13:20,Robert Davis,spices
13:21,Kathleen Carr,spices
13:21,Robert Davis,checkout
13:22,Kathleen Carr,drinks
13:22,Michael Chang,entrance
13:22,Kimberly Young,entrance
13:23,Kathleen Carr,drinks
13:23,Michael Chang,dairy
13:23,Kimberly Young,dairy
13:23,Ryan Adams,entrance
13:23,Alexis Davis,entrance
13:24,Kathleen Carr,checkout
13:24,Michael Chang,dairy
13:24,Kimberly Young,dairy
13:24,Ryan Adams,fruit
13:24,Alexis Davis,dairy
13:24,Mary Powell,entrance
13:25,Michael Chang,checkout
13:25,Kimberly Young,dairy
13:25,Ryan Adams,checkout
13:25,Alexis Davis,dairy
13:25,Mary Powell,dairy
13:25,Michael Washington,entrance
13:25,Courtney Flores,entrance
13:26,Kimberly Young,dairy
13:26,Alexis Davis,checkout
13:26,Mary Powell,dairy
13:26,Michael Washington,spices
13:26,Courtney Flores,fruit
13:26,Laura Liu,entrance
13:26,Christina King,entrance
13:27,Kimberly Young,dairy
13:27,Mary Powell,dairy
13:27,Michael Washington,fruit
13:27,Courtney Flores,fruit
13:27,Laura Liu,dairy
13:27,Christina King,drinks
13:27,Nicholas Matthews,entrance
13:27,Lisa Miller,entrance
13:28,Kimberly Young,dairy
13:28,Mary Powell,checkout
13:28,Michael Washington,fruit
13:28,Courtney Flores,dairy
13:28,Laura Liu,spices
13:28,Christina King,checkout
13:28,Nicholas Matthews,dairy
13:28,Lisa Miller,dairy
13:29,Kimberly Young,dairy
13:29,Michael Washington,fruit
13:29,Courtney Flores,spices
13:29,Laura Liu,dairy
13:29,Nicholas Matthews,dairy
13:29,Lisa Miller,dairy
13:29,Katherine Barnes,entrance
13:30,Kimberly Young,dairy
13:30,Michael Washington,fruit
13:30,Courtney Flores,spices
13:30,Laura Liu,dairy
13:30,Nicholas Matthews,dairy
13:30,Lisa Miller,fruit
13:30,Katherine Barnes,fruit
13:31,Kimberly Young,dairy
13:31,Michael Washington,fruit
13:31,Courtney Flores,dairy
13:31,Laura Liu,fruit
13:31,Nicholas Matthews,dairy
13:31,Lisa Miller,fruit
13:31,Katherine Barnes,fruit
13:31,Carla Riley,entrance
13:32,Kimberly Young,checkout
13:32,Michael Washington,fruit
13:32,Courtney Flores,fruit
13:32,Laura Liu,fruit
13:32,Nicholas Matthews,dairy
13:32,Lisa Miller,dairy
13:32,Katherine Barnes,fruit
13:32,Carla Riley,spices
13:32,Elizabeth Fields,entrance
13:32,Jessica Good,entrance
13:33,Michael Washington,fruit
13:33,Courtney Flores,fruit
13:33,Laura Liu,checkout
13:33,Nicholas Matthews,dairy
13:33,Lisa Miller,spices
13:33,Katherine Barnes,checkout
13:33,Carla Riley,spices
13:33,Elizabeth Fields,drinks
13:33,Jessica Good,fruit
13:33,James Mcgee,entrance
13:34,Michael Washington,fruit
13:34,Courtney Flores,fruit
13:34,Nicholas Matthews,dairy
13:34,Lisa Miller,drinks
13:34,Carla Riley,spices
13:34,Elizabeth Fields,checkout
13:34,Jessica Good,checkout
13:34,James Mcgee,dairy
13:34,Natalie Francis,entrance
13:34,Angela Martinez,entrance
13:35,Michael Washington,dairy
13:35,Courtney Flores,fruit
13:35,Nicholas Matthews,dairy
13:35,Lisa Miller,drinks
13:35,Carla Riley,dairy
13:35,James Mcgee,checkout
13:35,Natalie Francis,drinks
13:35,Angela Martinez,fruit
13:35,Sandra Brown,entrance
13:35,Kenneth Khan Jr.,entrance
13:36,Michael Washington,dairy
13:36,Courtney Flores,fruit
13:36,Nicholas Matthews,dairy
13:36,Lisa Miller,checkout
13:36,Carla Riley,dairy
13:36,Natalie Francis,drinks
13:36,Angela Martinez,dairy
13:36,Sandra Brown,dairy
13:36,Kenneth Khan Jr.,dairy
13:36,Jennifer White,entrance
13:36,Gabrielle Young,entrance
13:37,Michael Washington,dairy
13:37,Courtney Flores,fruit
13:37,Nicholas Matthews,dairy
13:37,Carla Riley,dairy
13:37,Natalie Francis,drinks
13:37,Angela Martinez,dairy
13:37,Sandra Brown,spices
13:37,Kenneth Khan Jr.,checkout
13:37,Jennifer White,drinks
13:37,Gabrielle Young,dairy
13:38,Michael Washington,dairy
13:38,Courtney Flores,drinks
13:38,Nicholas Matthews,checkout
13:38,Carla Riley,dairy
13:38,Natalie Francis,drinks
13:38,Angela Martinez,dairy
13:38,Sandra Brown,drinks
13:38,Jennifer White,fruit
13:38,Gabrielle Young,fruit
13:38,Mary Short,entrance
13:39,Michael Washington,dairy
13:39,Courtney Flores,drinks
13:39,Carla Riley,checkout
13:39,Natalie Francis,drinks
13:39,Angela Martinez,spices
13:39,Sandra Brown,drinks
13:39,Jennifer White,dairy
13:39,Gabrielle Young,fruit
13:39,Mary Short,drinks
13:39,Rebecca Miles,entrance
13:40,Michael Washington,drinks
13:40,Courtney Flores,drinks
13:40,Natalie Francis,drinks
13:40,Angela Martinez,spices
13:40,Sandra Brown,checkout
13:40,Jennifer White,spices
13:40,Gabrielle Young,fruit
13:40,Mary Short,drinks
13:40,Rebecca Miles,dairy
13:40,Rachel Finley,entrance
13:41,Michael Washington,drinks
13:41,Courtney Flores,drinks
